model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
2774,19,18.3481,0,3.93948,5.10676,3.84134,100085,0.413455,1.59324,181767,0.511537,0.850112,0.0299711,4.55126,7.99621,0.0947168,21990.6,2.20304e+08,2.34935e+08,8.16616e+07,1.46313e+07,0.00875905,271,17293.5,255691,6.24182e-05,5.85309e-05,0.00016839,0.000939836
2793,19,18.3288,0,3.88914,5.1031,3.83815,132055,0.418894,1.60564,181643,0.456378,0.850446,0.0237566,5.59279,7.3782,0.0875485,23611.6,3.43915e+08,3.71636e+08,1.3741e+08,2.77211e+07,0.00651734,273,24069,332946,3.99837e-05,3.70013e-05,0.000100072,0.000496048
2809,19,18.3154,0,3.83881,5.09788,3.83324,176045,0.424486,1.6192,182041,0.406344,0.847996,0.0186657,6.93838,6.80003,0.0810462,25372.6,5.33166e+08,5.86377e+08,2.3397e+08,5.3211e+07,0.00486652,272,33756.9,431038,2.57912e-05,2.34508e-05,5.87724e-05,0.000258424
2829,19,18.3056,0,3.78743,5.0904,3.826,233196,0.430801,1.63457,182403,0.359184,0.841871,0.014749,8.54147,6.25025,0.0745534,27301.6,8.10534e+08,9.13542e+08,3.94527e+08,1.03008e+08,0.00366288,253,47874.5,552380,1.69653e-05,1.50524e-05,3.48543e-05,0.000133495
2855,19,18.2985,0,3.73695,5.07953,3.8153,302900,0.438523,1.65302,182314,0.317802,0.830641,0.0118611,10.356,5.755,0.068837,29248.8,1.18635e+09,1.38135e+09,6.44413e+08,1.94993e+08,0.00281193,241,67717.5,698829,1.1591e-05,9.95477e-06,2.13388e-05,7.05206e-05
967,20,19.9967,0.738804,4.56135,4.61627,3.31349,779.286,0.666113,2.41824,180473,0.984969,0.382682,2.56499,0.00349066,0.448364,0.00624923,223249,1269.46,1567.84,1013.36,298.384,0.222954,102,280.14,1070.04,10.8322,8.77063,13.5697,46.0848
1179,20,19.9801,0.688759,4.55186,4.64646,3.34404,844.353,0.65235,2.35081,180256,0.983457,0.399128,2.37021,0.00471599,0.582118,0.00802893,179041,1729.15,2086.01,1305.94,356.856,0.243134,116,285.571,1189.21,7.95245,6.59201,10.5295,38.5337
1365,20,19.963,0.638982,4.54868,4.67667,3.37462,861.64,0.63807,2.28486,179994,0.982346,0.416231,2.32219,0.00562158,0.70791,0.00964136,153274,2118.3,2510.11,1499.41,391.81,0.262734,128,281.427,1248.21,6.49152,5.47824,9.17092,35.096
1542,20,19.9452,0.588767,4.54534,4.70626,3.4046,885.991,0.623446,2.22167,179812,0.981115,0.43364,2.26768,0.00669221,0.852683,0.0114919,132391,2605.37,3027.75,1741.43,422.374,0.280823,140,272.663,1323.44,5.27793,4.54165,7.89635,32.5564
1698,20,19.927,0.538895,4.5413,4.73473,3.43347,911.834,0.608903,2.16208,179563,0.979781,0.45101,2.2045,0.00795178,1.02248,0.01363,114670,3197.59,3668.7,2031.87,471.106,0.297716,138,271.122,1393.56,4.30042,3.7482,6.76765,29.1887
1838,20,19.9083,0.488675,4.53632,4.76253,3.46167,947.013,0.594349,2.10501,179177,0.978254,0.468573,2.13289,0.00956422,1.22819,0.0161757,99016.2,4029.67,4557.92,2414,528.246,0.31411,143,269.2,1487.82,3.41243,3.01695,5.69634,26.0314
1960,20,19.8896,0.438873,4.53036,4.78926,3.48882,980.301,0.580201,2.05105,178531,0.976607,0.486009,2.05892,0.0114986,1.4762,0.0192065,85254.2,5086.78,5697.91,2869.65,611.13,0.330017,150,273.164,1590.68,2.70328,2.41334,4.79186,22.5009
2067,20,19.8708,0.388544,4.52319,4.81536,3.51533,1055.89,0.564428,1.99942,179046,0.974487,0.503595,1.91079,0.0144248,1.78391,0.0229297,73199.5,6560.04,7287.41,3623.26,727.365,0.34216,154,281.857,1720.67,2.09617,1.88695,3.7952,18.9052
2156,20,19.8524,0.33851,4.51477,4.84047,3.54084,1130.94,0.549739,1.95054,178795,0.972172,0.521009,1.78801,0.0181309,2.16404,0.0274348,62376.2,8551.02,9430.45,4570.31,879.427,0.35496,157,292.785,1867.64,1.60811,1.45815,3.00876,15.6363
2230,20,19.8345,0.288406,4.50488,4.86486,3.56562,1208.54,0.536024,1.90385,177861,0.96959,0.538394,1.68014,0.0229481,2.64121,0.0330421,52664,11491.7,12568.6,5794.53,1076.94,0.368114,165,304.751,2060.83,1.1966,1.09407,2.3731,12.7686
2290,20,19.8177,0.238624,4.49343,4.88827,3.5894,1332.39,0.52142,1.85979,177714,0.966398,0.555535,1.52767,0.0300616,3.23709,0.0399264,44322.2,15702,17066.5,7720.98,1364.49,0.376687,167,323.834,2292.84,0.875747,0.80573,1.78099,10.0778
2338,20,19.8019,0.188093,4.47994,4.9113,3.61277,1505.73,0.506216,1.81717,177880,0.96245,0.572818,1.35447,0.0406495,3.99637,0.048677,37041.8,22490.1,24285.6,10773,1795.44,0.380563,173,350.766,2589.06,0.611424,0.566221,1.27643,7.65883
2374,20,19.788,0.138776,4.46476,4.93313,3.63491,1691.4,0.49291,1.77752,177127,0.958047,0.589626,1.21151,0.0547337,4.91942,0.0591036,30902.4,32772.9,35209.7,15002.5,2436.78,0.382005,180,386.923,2982.53,0.419584,0.390545,0.916578,5.6431
2403,20,19.7755,0.0876248,4.44718,4.95522,3.65728,1973.03,0.477737,1.73838,177333,0.952332,0.607115,1.03735,0.076348,6.05863,0.0716763,25842.6,49581.4,53031.2,22359.5,3449.77,0.372351,181,435.005,3491.3,0.277342,0.2593,0.614997,3.98606
2425,20,19.7652,0.0381254,4.43103,4.97667,3.67895,2267.9,0.463301,1.70145,177286,0.946274,0.624622,0.906577,0.101696,7.21492,0.0842017,22300.8,73322.4,78117.6,32357.1,4795.28,0.357179,173,486.397,4049.13,0.187542,0.176029,0.424976,2.86761
2442,20,19.758,0.000943916,4.45595,5.00673,3.70917,1788.27,0.4424,1.64818,176713,0.949101,0.648667,1.15034,0.0786714,7.35407,0.0821108,22730.9,54510.3,57733.9,23230.2,3223.6,0.406835,188,367.745,3241.82,0.252264,0.238179,0.591944,4.26573
2520,20,19.7571,0,4.40411,5.05891,3.76137,2805.91,0.40689,1.56686,176788,0.927547,0.69542,0.745704,0.169658,10.7512,0.118379,16538.6,184747,193747,72152.6,8999.78,0.314914,185,535.814,5291.06,0.0744313,0.0709739,0.190582,1.52792
2547,20,19.7557,0,4.35353,5.06957,3.77206,4440.34,0.403521,1.56171,177490,0.906458,0.710414,0.481358,0.294112,11.8444,0.131629,15097.4,499650,521836,183663,22185.9,0.219719,183,815.618,8741.36,0.0275212,0.0263512,0.0748706,0.619806
2588,20,19.7543,0,4.30328,5.07738,3.77989,6990.32,0.404716,1.56653,178232,0.880874,0.725575,0.314919,0.471701,12.0425,0.135194,14819.4,1.26742e+06,1.3213e+06,448754,53884.1,0.146079,184,1246.15,14635.4,0.0108496,0.0104072,0.0306426,0.255196
2613,20,19.7529,0,4.25113,5.09485,3.7974,11094.8,0.401206,1.56105,179162,0.84514,0.752782,0.206733,0.736648,11.919,0.135603,15061.2,3.42797e+06,3.56249e+06,1.14377e+06,134517,0.0920314,188,1873.76,24846.6,0.00401141,0.00385994,0.0120225,0.102225
2651,20,19.6995,0,4.20051,5.12621,3.82994,16817.9,0.388392,1.53445,179961,0.796395,0.797525,0.143154,1.09043,11.8883,0.134843,15423.1,9.01834e+06,9.34908e+06,2.84356e+06,330738,0.0579876,224,2682.28,40383.9,0.00152478,0.00147084,0.00483583,0.0415767
2692,20,19.5434,0,4.14882,5.14386,3.85104,24886.8,0.383725,1.52437,179990,0.741881,0.831719,0.102408,1.53389,11.3873,0.129653,16224.6,2.08651e+07,2.16454e+07,6.43001e+06,780283,0.0374146,251,3873.68,62704.1,0.000659042,0.000635284,0.00213856,0.0176231
2718,20,19.4623,0,4.09662,5.15198,3.86097,36307.1,0.385208,1.52816,180338,0.684893,0.853076,0.0736538,2.08928,10.606,0.121388,17377.8,4.33545e+07,4.51158e+07,1.34552e+07,1.76127e+06,0.0247559,259,5659.99,94707,0.000317176,0.000304793,0.00102198,0.00780744
2738,20,19.4196,0,4.04616,5.15586,3.8658,51268.9,0.388516,1.53601,180763,0.627,0.867041,0.0546327,2.74729,9.82329,0.113026,18661.6,8.05874e+07,8.42466e+07,2.59384e+07,3.65917e+06,0.0171016,268,8016.59,134564,0.000170634,0.000163223,0.00053014,0.00375796
2756,20,19.3635,0,3.99585,5.157,3.8682,70061.6,0.392351,1.54462,180898,0.567386,0.876739,0.0418353,3.51835,9.14814,0.106226,19913.2,1.38758e+08,1.46057e+08,4.69726e+07,7.29902e+06,0.0122766,281,11233,183338,9.91006e-05,9.41482e-05,0.000292745,0.00188395
2775,20,19.2906,0,3.94337,5.15673,3.86956,94865.6,0.395685,1.55275,181483,0.50383,0.884129,0.0322475,4.43757,8.47463,0.0987019,21377.8,2.26064e+08,2.40541e+08,8.32965e+07,1.44764e+07,0.0089088,297,15806.6,243700,6.08277e-05,5.7167e-05,0.000165085,0.000949893
2792,20,19.2347,0,3.89226,5.15596,3.87006,123490,0.398937,1.55994,181436,0.445322,0.889231,0.0258082,5.4082,7.89153,0.0921628,22833.9,3.54806e+08,3.81961e+08,1.39102e+08,2.71547e+07,0.00667477,300,21523.4,316923,3.87564e-05,3.60011e-05,9.88558e-05,0.000506394
2810,20,19.1848,0,3.8404,5.15467,3.8699,163519,0.40176,1.56689,181991,0.390574,0.892862,0.020527,6.68519,7.33231,0.0857181,24459.9,5.47323e+08,6.0004e+08,2.37583e+08,5.2717e+07,0.00501534,290,29948.5,403505,2.51241e-05,2.29168e-05,5.78786e-05,0.000260845
2830,20,19.1431,0,3.7898,5.15277,3.86894,210965,0.40438,1.57318,182383,0.341217,0.894464,0.0167126,8.07673,6.83623,0.079833,26120,8.05355e+08,9.05291e+08,3.90667e+08,9.99358e+07,0.00385985,260,41195.2,504911,1.70744e-05,1.51896e-05,3.51987e-05,0.000137598
2855,20,19.1088,0,3.73806,5.14996,3.8669,265628,0.40727,1.57936,181997,0.295622,0.893784,0.0139584,9.60015,6.42217,0.0746935,27669.2,1.161e+09,1.35069e+09,6.28084e+08,1.89688e+08,0.00302893,227,56821,625864,1.18441e-05,1.01807e-05,2.18935e-05,7.24927e-05
2883,20,19.0814,0,3.68777,5.14544,3.86301,338875,0.410038,1.58591,182232,0.25527,0.88949,0.0117112,11.6027,6.05569,0.0703168,29206.6,1.62978e+09,1.98992e+09,1.01607e+09,3.60139e+08,0.00242675,258,80343.1,770083,8.43731e-06,6.91031e-06,1.35334e-05,3.81825e-05
2916,20,19.0584,2.95008e-36,3.63701,5.1357,3.8538,457097,0.414216,1.59559,182316,0.221289,0.876095,0.00974365,14.7902,5.6823,0.0661499,30905.4,2.32894e+09,3.0441e+09,1.71919e+09,7.15155e+08,0.00192616,301,132642,973161,5.90439e-06,4.51726e-06,7.99853e-06,1.9228e-05
2979,20,19.0309,0,3.5868,5.10219,3.82091,893557,0.431601,1.63643,182361,0.208018,0.831144,0.00692117,26.6293,5.07823,0.0596517,33555.4,4.8377e+09,6.18309e+09,3.8072e+09,1.34538e+09,0.0012818,367,339689,1.68178e+06,2.84246e-06,2.22397e-06,3.61184e-06,1.02209e-05
972,21,20.9962,0.738869,4.56928,4.67176,3.3478,717.601,0.650874,2.34264,179980,0.985115,0.401193,2.79253,0.00349118,0.509204,0.0070136,205547,1294.01,1555.43,957.647,261.42,0.246532,101,242.568,1020.91,10.6266,8.84062,14.3591,52.6011
1223,21,20.976,0.688823,4.5597,4.70173,3.37819,781.611,0.636265,2.27727,180063,0.983572,0.418269,2.55957,0.00468846,0.654103,0.00891677,166710,1804.9,2123.21,1245.93,318.31,0.264995,122,250.635,1147.91,7.61869,6.4765,11.0367,43.2
1448,21,20.9552,0.638789,4.55647,4.73183,3.40872,799.516,0.621473,2.21309,179713,0.982435,0.436083,2.51207,0.00556972,0.790539,0.0106417,143547,2172.43,2518.11,1439.42,345.678,0.284237,139,244.143,1199.02,6.32977,5.46084,9.55316,39.7798
1651,21,20.9337,0.588939,4.55309,4.76093,3.43826,821.295,0.606274,2.15228,179660,0.981203,0.453952,2.44443,0.00657399,0.944811,0.0125834,124931,2646.14,3029.89,1672.88,383.744,0.300955,135,242.327,1256.21,5.19662,4.53845,8.21994,35.8337
1836,21,20.9115,0.538868,4.54895,4.78923,3.46702,845.92,0.591371,2.09431,179233,0.979843,0.47197,2.38497,0.00781293,1.13145,0.0148459,108272,3312.5,3738.4,1960.52,425.902,0.318353,141,239.366,1335.65,4.15124,3.67831,7.01395,32.2868
2004,21,20.8889,0.488883,4.5439,4.81661,3.49488,880.319,0.576114,2.03922,179063,0.978289,0.489996,2.29355,0.00938797,1.35519,0.0175747,93771,4088.69,4572.27,2341.34,483.584,0.333923,151,239.863,1405.94,3.36318,3.00747,5.87313,28.4356
2150,21,20.8661,0.438981,4.53781,4.84312,3.52186,914.74,0.561248,1.98681,178571,0.976585,0.508007,2.20298,0.0113187,1.62757,0.0208414,80816.5,5239.83,5801.33,2807.03,561.497,0.349277,150,243.546,1513.67,2.62432,2.37032,4.89877,24.4899
2277,21,20.8433,0.388948,4.53053,4.86879,3.54801,971.484,0.545987,1.93695,178387,0.974538,0.525985,2.07843,0.0140289,1.96552,0.0248275,69248.7,6717.59,7376.92,3488,659.335,0.363203,161,247.959,1625.6,2.04701,1.86405,3.94237,20.8558
2385,21,20.8206,0.338601,4.52188,4.89381,3.5735,1040.15,0.530901,1.88913,178023,0.972175,0.544014,1.94642,0.0176707,2.38915,0.0297721,58862.9,8870.28,9673.11,4418.2,802.832,0.376394,166,258.205,1776.11,1.55023,1.42157,3.11235,17.1281
2472,21,20.7988,0.288569,4.51177,4.91793,3.59807,1129.33,0.515837,1.84377,177736,0.969402,0.561863,1.79648,0.0227075,2.9185,0.0358847,49733.9,11908.6,12900.5,5746.43,991.928,0.387448,167,270.009,1952.43,1.15471,1.06593,2.39296,13.8629
2541,21,20.778,0.238207,4.49988,4.9414,3.62198,1246.03,0.50081,1.80035,177441,0.966089,0.579673,1.63341,0.0299352,3.59533,0.043573,41624.3,16259.6,17543,7715.81,1283.41,0.396462,168,290.568,2164.33,0.845716,0.783845,1.78218,10.7144
2595,21,20.7589,0.188563,4.48626,4.96383,3.64481,1388.3,0.486129,1.75951,177139,0.962232,0.597102,1.46351,0.0399721,4.43554,0.052991,34731.9,23191,24879.7,10580.5,1688.73,0.401207,178,314.281,2431.36,0.592946,0.552699,1.29965,8.1428
2637,21,20.7415,0.138571,4.4704,4.98577,3.66711,1586.01,0.471876,1.72039,176636,0.957458,0.614597,1.29378,0.0549595,5.48648,0.0645942,28857.8,34093.7,36424.1,15203.1,2330.44,0.400518,183,349.196,2831.32,0.40333,0.377524,0.904487,5.90059
2669,21,20.7265,0.088932,4.45276,5.00706,3.68872,1844.86,0.456933,1.68339,176724,0.951702,0.632053,1.11061,0.0761674,6.72171,0.0779279,24221.1,52201.9,55521.3,22590.7,3319.45,0.388765,186,394.55,3335.36,0.263419,0.24767,0.6087,4.14256
2694,21,20.7136,0.038483,4.43542,5.02872,3.71064,2163.76,0.441594,1.64697,176894,0.944998,0.650399,0.95603,0.103775,8.02886,0.0917859,20850.5,80561.9,85258,34016.4,4696.13,0.368531,187,443.086,3915.63,0.170688,0.161287,0.404246,2.92815
2712,21,20.7048,0.000991164,4.45916,5.05779,3.7399,1711.43,0.420927,1.59614,176182,0.947708,0.674247,1.20449,0.0814546,8.26247,0.0900697,21010.9,60564.5,63796.2,24721.5,3231.66,0.419814,192,339.089,3146.98,0.227047,0.215546,0.556237,4.25508
2933,21,20.7035,0,4.40863,5.12121,3.80334,2652.4,0.376387,1.49943,176318,0.923698,0.733024,0.793345,0.173833,12.2526,0.13039,15258.3,217079,226092,80090.9,9012.7,0.317681,186,474.888,5098.18,0.0633454,0.0608203,0.171692,1.52573
2961,21,20.702,0,4.35856,5.13034,3.81251,4201.87,0.374701,1.49831,177083,0.90191,0.748097,0.51459,0.29534,13.1762,0.141492,14227.2,571389,593589,201905,22199.8,0.219291,189,727.828,8474.86,0.0240659,0.0231658,0.0681063,0.61942
3004,21,20.7001,0,4.30759,5.14065,3.82286,6692.11,0.374413,1.501,178310,0.87383,0.767521,0.332318,0.474048,13.2852,0.145252,14117,1.52693e+06,1.58167e+06,506873,54732.8,0.142723,194,1110.24,14438.9,0.00900562,0.00869399,0.0271291,0.251239
3027,21,20.6968,0,4.25628,5.16394,3.84621,10302.4,0.368055,1.48826,178588,0.835289,0.803046,0.225133,0.719043,13.2225,0.145117,14328,4.07526e+06,4.21267e+06,1.26537e+06,137410,0.0901369,199,1646.3,23896.7,0.00337426,0.0032642,0.0108672,0.100073
3088,21,20.4576,0,4.20619,5.1909,3.87822,15483.2,0.355849,1.46399,179141,0.783181,0.850374,0.159212,1.05674,13.1799,0.144748,14651.9,1.04158e+07,1.07458e+07,3.09448e+06,330038,0.0576858,253,2308.61,38457.7,0.00132021,0.00127966,0.00444372,0.0416649
3120,21,20.3157,0,4.15566,5.20139,3.89174,22893.9,0.355751,1.4649,179797,0.730692,0.8778,0.112974,1.47301,12.4268,0.137176,15542.3,2.27054e+07,2.34535e+07,6.70134e+06,748100,0.037881,269,3325.76,59259.9,0.000605626,0.000586308,0.00205198,0.0183812
3144,21,20.2402,0,4.10427,5.20663,3.89859,33358.2,0.359346,1.47318,180356,0.674545,0.896802,0.0814346,1.99998,11.5151,0.128069,16679.2,4.55488e+07,4.72045e+07,1.36917e+07,1.65562e+06,0.0254303,276,4850.17,88265.2,0.000301895,0.000291307,0.00100433,0.00830563
3164,21,20.199,0,4.05165,5.20905,3.9019,47424.5,0.364458,1.48405,180486,0.614746,0.910336,0.0601935,2.63774,10.5973,0.118705,17979.2,8.4175e+07,8.77248e+07,2.65578e+07,3.54978e+06,0.0174529,269,7023.89,126779,0.000163362,0.000156751,0.000517776,0.00387376
3182,21,20.1544,0,3.99904,5.20922,3.90304,65062,0.369527,1.49506,180721,0.553336,0.919482,0.0454971,3.37601,9.80761,0.110928,19271.9,1.46006e+08,1.53265e+08,4.83211e+07,7.25887e+06,0.0123992,288,10001.9,174917,9.4181e-05,8.97205e-05,0.000284575,0.00189437
3199,21,20.0983,0,3.94833,5.20771,3.90273,86828.7,0.37423,1.50531,180915,0.493033,0.92514,0.0357507,4.20689,9.08934,0.103263,20639.7,2.3193e+08,2.45823e+08,8.27403e+07,1.38931e+07,0.00918126,297,13860.5,229082,5.92895e-05,5.59386e-05,0.000166195,0.000989773
3218,21,20.0643,0,3.89742,5.20492,3.90068,114807,0.378998,1.51623,181513,0.435207,0.927463,0.0282845,5.17531,8.39231,0.0950347,22183.6,3.59641e+08,3.85662e+08,1.38229e+08,2.60215e+07,0.00689826,297,19102.2,296829,3.82353e-05,3.56555e-05,9.94799e-05,0.000528447
3235,21,20.0421,0,3.84735,5.20074,3.89697,148963,0.384536,1.52813,181405,0.38601,0.926784,0.0227307,6.29323,7.79505,0.089154,23670.3,5.34421e+08,5.83553e+08,2.26595e+08,4.91322e+07,0.00525144,301,26522.1,377153,2.57306e-05,2.35643e-05,6.06853e-05,0.000279877
3255,21,20.0265,0,3.7954,5.19404,3.89062,195837,0.390957,1.54248,181657,0.339444,0.921886,0.0181029,7.69693,7.17615,0.0822075,25443.5,8.05461e+08,9.00715e+08,3.77695e+08,9.52543e+07,0.00398201,278,37558.4,482329,1.70722e-05,1.52667e-05,3.64076e-05,0.000144361
3282,21,20.0158,0,3.74461,5.18329,3.88009,255686,0.399104,1.56084,181908,0.298657,0.910509,0.014557,9.3812,6.60954,0.0759518,27255.1,1.16588e+09,1.34611e+09,6.14704e+08,1.80232e+08,0.00308686,252,53177.4,609809,1.17945e-05,1.02154e-05,2.23701e-05,7.62961e-05
978,22,21.9956,0.738888,4.57665,4.72402,3.37987,672.754,0.635276,2.27369,180224,0.985192,0.419226,2.97019,0.00349634,0.568253,0.00773567,192417,1318.52,1553.81,925.921,235.289,0.266537,112,214.937,977.967,10.4291,8.84985,14.8511,58.443
1274,22,21.9716,0.688948,4.56704,4.7537,3.41002,728.485,0.620732,2.21039,179788,0.983666,0.436856,2.75673,0.00464975,0.725732,0.00975428,156672,1847.41,2136.58,1198.38,289.178,0.285567,137,223.545,1099.32,7.44341,6.43597,11.4746,47.5519
1537,22,21.9467,0.638871,4.56375,4.78355,3.44036,737.648,0.60546,2.14797,179400,0.98257,0.455235,2.70679,0.00543118,0.870876,0.011579,135817,2214.28,2527.81,1369.83,313.524,0.303745,140,217.071,1143.18,6.21014,5.43989,10.0384,43.8594
1776,22,21.9209,0.588785,4.56029,4.81248,3.46981,765.065,0.58973,2.08875,179329,0.981272,0.473744,2.63343,0.00646747,1.03974,0.0136437,118294,2748.25,3096.17,1617.47,347.913,0.320674,148,214.901,1208.48,5.00354,4.4413,8.50155,39.5243
1991,22,21.8943,0.538809,4.55608,4.84043,3.49828,789.249,0.574142,2.03256,179097,0.979887,0.492235,2.55517,0.00766358,1.23966,0.0160766,102987,3352.3,3742.47,1904.6,390.165,0.336711,144,213.813,1263.15,4.10195,3.67431,7.21987,35.244
2187,22,21.8672,0.488838,4.55092,4.86751,3.52589,814.686,0.558959,1.97908,178521,0.978361,0.510747,2.47989,0.00915206,1.48535,0.0189874,89016.7,4207.64,4653,2256.79,445.363,0.35371,160,214.798,1341.31,3.2681,2.95529,6.09317,30.8759
2367,22,21.8398,0.438796,4.54467,4.89379,3.55272,856.922,0.543211,1.92804,178334,0.976545,0.529282,2.36112,0.0111817,1.78691,0.0225185,76636.2,5302.74,5819.75,2760.08,517.014,0.368782,168,217.496,1438.24,2.59319,2.36281,4.9821,26.5969
2519,22,21.8124,0.388832,4.53724,4.91914,3.57861,913.678,0.52735,1.87961,178270,0.97443,0.547682,2.21806,0.0139056,2.15654,0.0268132,65705.8,6896.14,7511.15,3460.12,615.01,0.381926,166,223.387,1544,1.99401,1.83074,3.97414,22.359
2642,22,21.7853,0.338688,4.52843,4.9438,3.60381,973.568,0.511973,1.83321,177842,0.972057,0.566077,2.07748,0.017449,2.62222,0.032153,55795,9073.71,9818.97,4368.67,745.262,0.395134,162,231.12,1678.31,1.51548,1.40045,3.14764,18.4512
2742,22,21.759,0.288753,4.5181,4.96763,3.62817,1061.17,0.496449,1.78909,177596,0.969187,0.584317,1.91202,0.0225926,3.21399,0.0388538,46969.9,12131.5,13057.3,5735.29,925.868,0.406667,173,242.124,1836.17,1.1335,1.05312,2.39761,14.852
2823,22,21.7339,0.238527,4.50595,4.99082,3.65186,1170.2,0.481215,1.74682,177189,0.965797,0.602506,1.73953,0.0298719,3.97019,0.0472111,39173.9,16910.4,18106.4,7728.02,1195.92,0.416126,183,259.339,2055.12,0.813165,0.759456,1.77937,11.4982
2885,22,21.7106,0.188551,4.49187,5.01316,3.67466,1325.03,0.465797,1.7068,177060,0.961628,0.620438,1.5462,0.0406684,4.91539,0.0576038,32581.3,24381.2,25984.8,10906.8,1603.57,0.419517,184,283.647,2340.14,0.563999,0.529194,1.26078,8.57524
2933,22,21.6895,0.138136,4.47539,5.0351,3.69703,1502.19,0.450985,1.66826,176575,0.956746,0.63848,1.35871,0.0557277,6.1059,0.0704069,26956,37053.8,39304.3,15615.6,2250.52,0.417097,188,317.71,2727.89,0.371109,0.34986,0.880591,6.11014
2969,22,21.6714,0.0886517,4.45718,5.05613,3.71842,1758.42,0.436508,1.63243,176261,0.950695,0.656305,1.17294,0.0777822,7.47251,0.0848749,22607,56891.8,60130.6,23548.9,3238.75,0.403495,199,360.293,3226.91,0.241704,0.228686,0.583932,4.24577
2997,22,21.6556,0.0373778,4.43883,5.07798,3.74059,2071.49,0.420633,1.59649,176446,0.943547,0.675471,1.00091,0.10648,8.92812,0.0997604,19454.2,88011,92701.2,36049.9,4690.2,0.378081,203,408.858,3804.1,0.156242,0.148337,0.381443,2.93185
3015,22,21.6453,0.000986283,4.46246,5.10599,3.76881,1649.17,0.399952,1.54801,175812,0.946212,0.698928,1.2574,0.0848292,9.2531,0.0978418,19441.1,68164.1,71435.7,26504.6,3271.51,0.433109,199,316.358,3060.16,0.201733,0.192495,0.518816,4.20325
3117,22,21.6439,0,4.41101,5.15967,3.82252,2581.19,0.362465,1.46925,175932,0.922673,0.750691,0.820772,0.176043,13.0354,0.136527,14662.2,238446,247479,84175.1,9032.93,0.319722,207,449.425,5047.89,0.0576693,0.0555643,0.163362,1.52232
3143,22,21.6426,0,4.36092,5.16763,3.8305,4128.64,0.361255,1.4707,177212,0.900589,0.765381,0.525689,0.297891,13.8165,0.146589,13859.6,615276,637646,213762,22369.8,0.217836,195,694.48,8377.12,0.0223493,0.0215652,0.0643286,0.614713
3184,22,21.6409,0,4.31032,5.17493,3.83784,6521.33,0.363798,1.47831,178125,0.873455,0.782442,0.342682,0.47091,13.7727,0.148185,13848.4,1.57766e+06,1.63182e+06,520984,54155.7,0.142704,194,1056.24,14135.6,0.00871606,0.00842679,0.0263943,0.253916
3207,22,21.6394,0,4.26005,5.18847,3.8514,10154.6,0.363479,1.47962,179035,0.838346,0.80798,0.228802,0.714061,13.4185,0.146667,14221,4.05762e+06,4.18857e+06,1.25536e+06,130944,0.0915134,204,1580.11,23579.1,0.00338893,0.00328298,0.0109538,0.105014
3231,22,21.6349,0,4.20982,5.21706,3.88008,15156.8,0.354138,1.46047,179139,0.789999,0.851965,0.161813,1.02842,13.1378,0.142314,14738,1.03209e+07,1.0636e+07,3.00797e+06,315167,0.0579087,214,2239.69,37987.1,0.00133235,0.00129287,0.00457152,0.0436307
3294,22,21.3737,0,4.15852,5.23719,3.90549,22247.2,0.346496,1.44536,179454,0.731063,0.893954,0.116876,1.45314,12.7968,0.139795,15309.8,2.36431e+07,2.43843e+07,6.83332e+06,741200,0.0378274,272,3163.18,58605.1,0.000581607,0.000563929,0.00201234,0.0185523
3320,22,21.2681,0,4.10813,5.24368,3.91413,32242.4,0.348697,1.45099,180225,0.674452,0.915468,0.084684,1.96761,11.9156,0.130955,16386.6,4.65969e+07,4.82201e+07,1.38944e+07,1.62311e+06,0.0255557,277,4560.73,85692.1,0.000295105,0.000285172,0.000989677,0.00847201
3341,22,21.2087,0,4.05644,5.24699,3.91866,45667.1,0.352908,1.46007,180551,0.614488,0.930853,0.0628573,2.58989,11.0018,0.121659,17632.8,8.59422e+07,8.93734e+07,2.6796e+07,3.4312e+06,0.0176506,284,6518.64,122780,0.000160003,0.00015386,0.000513174,0.00400763
3360,22,21.146,0,4.00392,5.24799,3.92094,62279.8,0.357482,1.46961,180599,0.552542,0.941876,0.0478715,3.30232,10.2136,0.114084,18859.4,1.48307e+08,1.55333e+08,4.85276e+07,7.02605e+06,0.012583,297,9252.82,169358,9.27199e-05,8.85259e-05,0.000283365,0.00195714
3380,22,21.05,0,3.95266,5.24735,3.92227,83412.4,0.361198,1.47778,180953,0.489735,0.950024,0.0376715,4.13524,9.49417,0.106392,20171.1,2.35682e+08,2.49191e+08,8.37684e+07,1.35088e+07,0.00933135,309,12766,221392,5.83454e-05,5.51825e-05,0.000164155,0.00101792
3398,22,20.9736,0,3.90264,5.24627,3.92277,108073,0.36439,1.48496,181411,0.431179,0.955739,0.0303116,5.03401,8.87584,0.0997912,21468.5,3.58498e+08,3.83365e+08,1.36845e+08,2.48671e+07,0.00713104,314,17285,282535,3.83572e-05,3.58691e-05,0.000100486,0.000552978
