model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
1886,15,14.8285,0,3.99463,4.89684,3.72392,63882.2,0.538448,1.24339,175211,0.637735,0.506266,0.0376225,1.70955,3.70291,0.048249,37367.9,3.09994e+07,4.04459e+07,2.63884e+07,9.44655e+06,0.00760891,106,24970.6,91660.6,0.000443589,0.000339985,0.000521099,0.00145566
1906,15,14.8197,0,3.94178,4.89384,3.72119,88479.9,0.540845,1.24783,175139,0.579766,0.504887,0.0280298,2.22037,3.45431,0.0450048,39849.1,5.68834e+07,7.59624e+07,4.98102e+07,1.9079e+07,0.00533515,109,35918.7,127443,0.00024174,0.000181024,0.000276068,0.00072074
1920,15,14.8144,0,3.89067,4.889,3.71649,120281,0.54389,1.25386,175343,0.524919,0.501872,0.0212437,2.81566,3.20089,0.0418452,42718.8,9.62874e+07,1.32923e+08,8.98857e+07,3.66356e+07,0.00382117,105,50452.9,171144,0.000142812,0.000103451,0.000152983,0.000375345
1936,15,14.8107,0,3.84016,4.88108,3.70868,165156,0.548226,1.2627,175819,0.475129,0.496407,0.016087,3.56512,2.92364,0.0383123,46325.4,1.63332e+08,2.33497e+08,1.62616e+08,7.01647e+07,0.00273389,105,71109.2,230901,8.41904e-05,5.88916e-05,8.45612e-05,0.000195982
962,16,15.9989,0.750712,4.54277,4.3577,3.15179,717.355,0.782723,2.08984,169204,0.986567,0.227907,2.86595,0,,,,,,,,,,,,,,,
1026,16,15.9953,0.70027,4.53586,4.38974,3.18392,780.697,0.773123,2.02832,170095,0.985337,0.238181,2.63297,0,,,,,,,,,,,,,,,
1081,16,15.9917,0.650731,4.53397,4.42076,3.21504,808.673,0.763373,1.97056,171034,0.984412,0.248588,2.52877,0,,,,,,,,,,,,,,,
1133,16,15.9879,0.600479,4.53139,4.45131,3.24569,838.222,0.753427,1.91534,171653,0.983402,0.259292,2.43461,0,,,,,,,,,,,,,,,
1182,16,15.984,0.550409,4.52807,4.48086,3.27535,868.657,0.743475,1.86342,171965,0.982315,0.270093,2.34738,0,,,,,,,,,,,,,,,
1227,16,15.9801,0.500161,4.52394,4.50966,3.30426,904.848,0.7334,1.81419,172199,0.981106,0.281056,2.25144,0,,,,,,,,,,,,,,,
1267,16,15.9761,0.450622,4.51901,4.53729,3.332,952.083,0.723381,1.76822,172350,0.979747,0.292004,2.14891,0,,,,,,,,,,,,,,,
1303,16,15.9721,0.400887,4.51311,4.56414,3.35896,999.318,0.713311,1.72464,172374,0.978273,0.303044,2.0402,0,,,,,,,,,,,,,,,
1335,16,15.9681,0.350325,4.50606,4.59055,3.38548,1061.82,0.703154,1.68285,172126,0.976555,0.314322,1.93116,0,,,,,,,,,,,,,,,
1362,16,15.9643,0.300761,4.498,4.61567,3.4107,1155.95,0.692825,1.64409,172716,0.974514,0.32544,1.77287,0,,,,,,,,,,,,,,,
1386,16,15.9605,0.250025,4.48844,4.64048,3.43562,1255.1,0.682453,1.60665,172805,0.972223,0.336811,1.62737,0,,,,,,,,,,,,,,,
1407,16,15.957,0.198908,4.47736,4.66464,3.45987,1395.04,0.671993,1.57109,172969,0.969444,0.348274,1.47163,0,,,,,,,,,,,,,,,
1425,16,15.9538,0.148987,4.46504,4.68754,3.48286,1559.21,0.661685,1.53811,173254,0.966303,0.359496,1.31253,0,,,,,,,,,,,,,,,
1441,16,15.951,0.0995131,4.45162,4.7096,3.50499,1753.53,0.651589,1.50706,173240,0.962725,0.370656,1.16904,0,,,,,,,,,,,,,,,
1455,16,15.9485,0.0509625,4.4389,4.73106,3.52652,1948.06,0.641604,1.4775,172971,0.958996,0.381855,1.05521,0,,,,,,,,,,,,,,,
1471,16,15.9462,0.000826799,4.46461,4.76955,3.56507,1565.35,0.622479,1.42611,173455,0.960938,0.402789,1.31512,0.000474476,0.0343055,0.000472931,3.29912e+06,3022.03,8415.54,9783.83,5393.51,0.00396657,31,964.121,1368.46,4.55025,1.634,1.40548,2.54954
1548,16,15.9459,0,4.41324,4.81741,3.61294,2443.65,0.597593,1.36484,173495,0.945946,0.430402,0.84466,0.0062914,0.310595,0.00420291,388412,18975.4,31169,28013.5,12193.6,0.0198484,61,1235.97,2621.24,0.724674,0.441175,0.49087,1.12772
1577,16,15.9458,1.19651e-32,4.36297,4.83092,3.62645,3809.2,0.590088,1.34803,173818,0.930121,0.43853,0.545267,0.0187156,0.603785,0.00810904,203530,52317.1,81340.2,70795.7,29023.1,0.0239978,67,1828.59,4195.97,0.262839,0.169055,0.194235,0.473794
1619,16,15.9454,0,4.3125,4.83978,3.63532,5861.51,0.585233,1.33711,173799,0.910938,0.443957,0.357319,0.0489377,1.03815,0.0138434,119775,132822,203665,172584,70842.3,0.0262644,65,2806.86,6514.3,0.103529,0.0675178,0.079677,0.194107
1646,16,15.945,0,4.26236,4.86234,3.6579,8795.98,0.572935,1.30983,173383,0.884829,0.458106,0.241241,0.128529,1.87081,0.0247122,68436,387139,549422,422748,162283,0.0294497,72,3958.78,10577.3,0.0355195,0.0250281,0.0325276,0.0847346
1756,16,15.8405,0,4.2105,4.9422,3.74061,13305.7,0.523907,1.21596,174622,0.832552,0.514494,0.163666,0.383029,4.10872,0.0520403,34738.1,1.55387e+06,1.92998e+06,1.28273e+06,376113,0.0340027,109,4720.37,18112,0.0088495,0.00712492,0.0107201,0.0365607
1780,16,15.8146,0,4.15841,4.95393,3.75306,19923.1,0.517456,1.20494,175019,0.789605,0.524651,0.111477,0.624565,4.53501,0.0573205,31899.2,3.84315e+06,4.72028e+06,2.97457e+06,877127,0.02473,116,6990.05,28543.2,0.00357805,0.00291317,0.00462285,0.0156773
1799,16,15.8025,0,4.10768,4.9594,3.75885,28972.8,0.515482,1.2016,175143,0.743551,0.530231,0.0785384,0.916283,4.59379,0.0582112,31619.9,8.66459e+06,1.05681e+07,6.3502e+06,1.9035e+06,0.0173903,115,10109.6,43025.9,0.00158703,0.00130118,0.00216544,0.00722407
1816,16,15.7968,0,4.05584,4.96182,3.76143,41879.2,0.515314,1.2017,175504,0.691627,0.533429,0.0557926,1.28578,4.46118,0.056695,32571,1.76827e+07,2.18058e+07,1.31701e+07,4.12312e+06,0.0120069,111,14846.6,63160.2,0.000777654,0.000630612,0.00104411,0.0033351
1830,16,15.7914,0,4.00487,4.96046,3.76022,58898.6,0.517346,1.20534,175571,0.637543,0.533558,0.0409886,1.7204,4.2265,0.0539994,34235.4,3.38564e+07,4.21856e+07,2.55557e+07,8.32921e+06,0.00842263,116,21124.3,89774.9,0.000406156,0.000325964,0.00053808,0.00165094
1852,16,15.7829,0,3.95157,4.95659,3.75658,81960.6,0.520542,1.21104,175608,0.579223,0.531613,0.0303649,2.24018,3.92871,0.0503045,36586.6,6.29076e+07,7.97045e+07,4.83854e+07,1.67969e+07,0.00588642,119,30307.8,126026,0.00021859,0.000172525,0.000284197,0.000818664
1867,16,15.778,0,3.90008,4.95015,3.75028,111223,0.524925,1.2189,175604,0.524407,0.52735,0.0230578,2.82633,3.61917,0.0464791,39352.6,1.05358e+08,1.37846e+08,8.66298e+07,3.24886e+07,0.00420943,115,43015.4,168937,0.000130517,9.97559e-05,0.000158733,0.000423256
