model_number,Minit,M,Xc,logTeff,logL,logLspec,tau_Fe,beta_Fe,kap_Fe,T_Fe,r_Fe_R,Gamma_Fe,Y_Fe,tau_ratio,v_c,mach_max,tau_crit,t_th_zone,t_th_above,t_th_peak,t_th_top,nu_turn,FeCZ_ncells,tau_top,tau_bot,nu_th_zone,nu_th_above,nu_th_peak,nu_th_top
1667,10,9.89809,0.264743,4.34985,3.98705,2.98968,5855.35,0.724548,4.536,184984,0.96403,0.340567,0.344985,0.281095,3.9643,0.0571708,20830.5,31020.1,36958.8,21278.3,5938.72,0.6693,119,1911.36,8853.25,0.443293,0.372062,0.646245,2.31548
1710,10,9.88664,0.214641,4.33918,4.00982,3.01295,6477.11,0.715805,4.44419,185243,0.960802,0.352039,0.312814,0.335413,4.412,0.0633034,19310.9,41417.9,48695.8,27421.5,7277.85,0.63557,123,2026.44,9937.49,0.332006,0.282385,0.501467,1.88943
1747,10,9.87529,0.163643,4.32695,4.032,3.03563,7194.45,0.707426,4.35788,185298,0.957113,0.363712,0.281256,0.399207,4.86695,0.0695049,18021.8,57011.4,66250.6,35849.5,9239.19,0.591908,128,2194.82,11250.5,0.241197,0.20756,0.383576,1.48833
1777,10,9.86482,0.114742,4.31413,4.05243,3.05652,8102.34,0.699857,4.28189,185242,0.952976,0.37498,0.252464,0.475519,5.28089,0.0751395,17038.9,77766.1,89604.7,47642.1,11838.6,0.54297,136,2395.66,12958.6,0.176825,0.153463,0.288631,1.16154
1803,10,9.85445,0.0641853,4.30108,4.07335,3.0779,9072.78,0.692243,4.20692,185056,0.948454,0.387005,0.227036,0.557167,5.66597,0.0802982,16283.8,108081,123170,63024.7,15089.7,0.49156,135,2595.29,14807.6,0.127229,0.111642,0.218184,0.911282
1823,10,9.8444,0.0132885,4.30037,4.0998,3.10479,9053.96,0.681794,4.10739,184708,0.946255,0.401985,0.228522,0.568157,5.98631,0.0839442,15935.7,120213,135998,67661.9,15784.7,0.480774,147,2537.16,15068.8,0.114389,0.101112,0.203231,0.871157
1833,10,9.8418,0.000849754,4.33133,4.13177,3.13688,6743.65,0.667184,3.97474,184117,0.951339,0.418828,0.30507,0.41023,6.06956,0.0830355,16438.7,75951.3,85212.9,41758,9261.64,0.584849,152,1824.08,11273.2,0.18105,0.161372,0.329302,1.48472
2116,10,9.84121,0,4.28105,4.13135,3.13648,10787.4,0.669892,4.00476,184800,0.938346,0.421609,0.194085,0.704267,6.46096,0.0899988,15317.2,195582,218412,103373,22829.4,0.403231,148,2877.74,18780.2,0.0703079,0.062959,0.133023,0.602337
2145,10,9.84103,0,4.231,4.1563,3.16144,17276.1,0.663058,3.95612,185708,0.919222,0.441119,0.124764,1.14628,6.70224,0.0936522,15071.5,562981,618847,270371,55865.6,0.255632,146,4288.37,31864,0.0244253,0.0222204,0.0508596,0.246144
2171,10,9.84088,0,4.18034,4.16104,3.16618,27273.8,0.665844,3.98304,186143,0.898033,0.449003,0.0811217,1.7459,6.41274,0.0903341,15621.7,1.44901e+06,1.58441e+06,654867,135398,0.159264,139,6627.99,53147.7,0.00948991,0.00867893,0.0209981,0.10156
2195,10,9.84078,0,4.12945,4.15506,3.16021,43004.4,0.672573,4.04433,186632,0.873821,0.449687,0.0529856,2.5779,5.8842,0.0837134,16682,3.46286e+06,3.78584e+06,1.53243e+06,322988,0.0986521,145,10380.3,86297.2,0.003971,0.00363221,0.00897332,0.0425743
2218,10,9.8407,0,4.07742,4.14197,3.14712,68523.5,0.680687,4.12436,187761,0.845379,0.444968,0.0341195,3.76302,5.25695,0.0754634,18209.7,7.83515e+06,8.60194e+06,3.57227e+06,766790,0.0604581,151,16416,136471,0.00175504,0.00159859,0.00384937,0.0179332
2239,10,9.84065,0,4.02741,4.12486,3.13002,104585,0.689627,4.20946,188162,0.815068,0.436613,0.0229351,5.22792,4.65117,0.0672731,20005.2,1.64684e+07,1.81938e+07,7.71253e+06,1.72541e+06,0.0381748,147,25451.4,207405,0.00083499,0.000755804,0.00178294,0.0079697
2260,10,9.84057,0,3.9752,4.10383,3.10899,157659,0.699348,4.30219,188030,0.780807,0.425138,0.0155008,7.09767,4.0577,0.0590699,22212.8,3.41314e+07,3.80662e+07,1.64431e+07,3.93478e+06,0.0238975,141,39960,312581,0.000402884,0.000361239,0.000836275,0.00349473
2280,10,9.84049,0,3.92346,4.08073,3.08589,236333,0.708416,4.3963,188378,0.744044,0.411936,0.0105115,9.53067,3.52519,0.0515858,24797.2,6.79154e+07,7.66418e+07,3.44296e+07,8.72638e+06,0.015135,138,61938,457486,0.000202472,0.000179419,0.000399394,0.00157579
2300,10,9.84041,0,3.87192,4.05567,3.06084,349868,0.717314,4.49327,188747,0.707317,0.397422,0.00717246,12.584,3.04817,0.0447685,27802.6,1.32239e+08,1.51666e+08,7.07131e+07,1.94262e+07,0.00964126,134,96964.1,664322,0.000103986,9.06665e-05,0.000194462,0.000707856
2322,10,9.84035,0,3.82117,4.02881,3.03398,509635,0.726311,4.59399,188824,0.670309,0.381957,0.00499482,16.3337,2.62968,0.038675,31201.4,2.39852e+08,2.81979e+08,1.41059e+08,4.21272e+07,0.00624362,129,149936,933059,5.73312e-05,4.8766e-05,9.74842e-05,0.000326416
2349,10,9.84029,0,3.76989,3.99813,3.00331,743558,0.735826,4.70695,188992,0.63162,0.364663,0.0034941,21.2024,2.25829,0.0332829,35069.6,4.29949e+08,5.21146e+08,2.79332e+08,9.11967e+07,0.00408498,123,233691,1.29699e+06,3.19828e-05,2.63861e-05,4.92281e-05,0.000150784
2378,10,9.84024,0,3.71823,3.96027,2.96544,1.08487e+06,0.746768,4.84561,189251,0.594844,0.344054,0.00243275,27.4069,1.91787,0.0283645,39584,7.54685e+08,9.51981e+08,5.47294e+08,1.97297e+08,0.00268038,121,369742,1.80989e+06,1.82208e-05,1.44446e-05,2.51254e-05,6.9697e-05
2406,10,9.8402,0,3.66738,3.91026,2.91543,1.60319e+06,0.760781,5.03116,188838,0.565891,0.318306,0.0016991,35.659,1.59514,0.0237136,44959,1.27684e+09,1.70506e+09,1.05944e+09,4.2822e+08,0.00175792,109,617694,2.5035e+06,1.07695e-05,8.06481e-06,1.29795e-05,3.2112e-05
2454,10,9.84013,0,3.61732,3.78736,2.79254,9.58437e+06,0.875222,7.69509,185935,0.62338,0.359868,0.000928775,559.237,2.18269,0.0454912,17138.3,9.27295e+09,9.62874e+09,2.75283e+09,3.55787e+08,0.00188063,307,3.75236e+06,2.02542e+07,1.48291e-06,1.42812e-06,4.99523e-06,3.86495e-05
2545,10,9.84,0,3.56722,4.06929,3.07448,2.06902e+07,0.954831,10.459,100090,0.658209,0.958802,0.00873919,3071.05,2.00993,0.0421635,6737.18,4.31111e+10,4.45272e+10,1.41609e+09,1.41609e+09,0.000969221,495,2.06902e+07,1.20426e+08,3.18966e-07,3.08822e-07,9.71056e-06,9.71056e-06
3098,10,9.51155,0,3.61765,4.22345,3.24338,1.63116e+06,0.657185,3.9562,188915,0.388421,0.532857,0.00229911,40.1977,2.53271,0.0353379,40578.4,3.02388e+09,3.74537e+09,1.99119e+09,7.21492e+08,0.00151885,170,510256,3.18363e+06,4.54747e-06,3.67146e-06,6.90592e-06,1.90591e-05
3124,10,9.51101,0,3.66938,4.24249,3.26245,1.08185e+06,0.651282,3.9034,188093,0.426787,0.549193,0.00312652,29.295,2.83088,0.0396938,36929.5,1.74878e+09,2.08196e+09,1.01242e+09,3.33176e+08,0.00219118,165,287905,2.26264e+06,7.86317e-06,6.60483e-06,1.35823e-05,4.12724e-05
3149,10,9.51061,0,3.72128,4.25141,3.27138,804797,0.647336,3.87478,188694,0.475567,0.556512,0.00400374,23.6153,3.10233,0.0435982,34079.5,1.06786e+09,1.23256e+09,5.67777e+08,1.64702e+08,0.00304796,169,193588,1.71443e+06,1.28771e-05,1.11564e-05,2.4219e-05,8.34902e-05
3173,10,9.51022,0,3.77224,4.25709,3.27708,584384,0.644797,3.85195,188169,0.527315,0.560539,0.00527264,18.6708,3.40221,0.0479094,31299.4,6.43197e+08,7.25317e+08,3.0787e+08,8.21201e+07,0.00430117,171,135352,1.2946e+06,2.13791e-05,1.89586e-05,4.46649e-05,0.00016745
3196,10,9.5098,0,3.82454,4.25991,3.27992,424314,0.64241,3.83416,188360,0.580284,0.561621,0.00701626,14.8262,3.74584,0.0527433,28619.1,3.61796e+08,4.00463e+08,1.6292e+08,3.86672e+07,0.00627195,178,91670.4,944744,3.80076e-05,3.43377e-05,8.44032e-05,0.000355625
3215,10,9.50927,0,3.87655,4.25911,3.27914,301010,0.641098,3.8235,188278,0.633225,0.559048,0.00953158,11.5438,4.12632,0.0580766,26075.5,1.97105e+08,2.15275e+08,8.27556e+07,1.81705e+07,0.00937915,185,63038.3,682379,6.97648e-05,6.38763e-05,0.000166164,0.000756777
3233,10,9.50821,0,3.92724,4.25481,3.27489,211490,0.640772,3.81969,188032,0.685191,0.553054,0.0130606,8.90891,4.53655,0.0639827,23739.1,1.02647e+08,1.11201e+08,4.13258e+07,8.5533e+06,0.0142035,185,43596,481219,0.000133963,0.000123659,0.000332746,0.00160768
3255,10,9.50039,0,3.97937,4.26672,3.28715,143777,0.633136,3.7602,187846,0.730951,0.560034,0.0186322,6.6877,5.11581,0.07196,21498.7,5.28041e+07,5.66618e+07,2.02445e+07,3.85765e+06,0.0218785,196,28388.3,333176,0.000260415,0.000242686,0.000679246,0.0035646
3283,10,9.48276,0,3.928,4.26495,3.28619,207627,0.636409,3.78511,187855,0.681756,0.562498,0.0133413,8.89759,4.67114,0.0669728,23335.2,1.03541e+08,1.11965e+08,4.11919e+07,8.42487e+06,0.0144086,206,42209.5,477210,0.000132808,0.000122815,0.000333828,0.00163219
3299,10,9.47712,0,3.87762,4.2567,3.2782,296417,0.64165,3.82596,187930,0.634757,0.5582,0.00965968,11.5467,4.18487,0.060146,25671.2,1.93071e+08,2.10967e+08,8.07263e+07,1.78963e+07,0.00960698,204,62741.8,676891,7.12225e-05,6.51807e-05,0.000170341,0.00076837
3316,10,9.4723,0,3.82758,4.2471,3.26883,417994,0.646695,3.8668,188132,0.587856,0.552115,0.00706878,14.8076,3.7522,0.0539649,28228.2,3.46553e+08,3.83536e+08,1.54647e+08,3.6983e+07,0.00650982,200,91633.5,933140,3.96793e-05,3.58532e-05,8.89184e-05,0.00037182
3336,10,9.46895,0,3.77625,4.23497,3.25684,582155,0.652347,3.91207,188097,0.539527,0.543375,0.00523517,18.7597,3.35858,0.0482977,31032.2,5.99094e+08,6.759e+08,2.90627e+08,7.68054e+07,0.00446398,191,135262,1.2743e+06,2.2953e-05,2.03447e-05,4.73149e-05,0.000179037
3358,10,9.46676,0,3.72403,4.22012,3.2421,818425,0.657987,3.96258,188854,0.490344,0.53202,0.00384789,24.0055,3.00743,0.0432764,34093.2,1.01406e+09,1.17547e+09,5.47063e+08,1.61406e+08,0.00309836,181,203781,1.7131e+06,1.35603e-05,1.16983e-05,2.5136e-05,8.51949e-05
3381,10,9.46535,0,3.67181,4.20153,3.22357,1.12127e+06,0.665251,4.02086,188265,0.445188,0.517299,0.0029265,30.1265,2.69637,0.0388431,37218.7,1.70266e+09,2.0311e+09,9.90381e+08,3.28436e+08,0.00219094,177,307479,2.31042e+06,8.07617e-06,6.77022e-06,1.38845e-05,4.18681e-05
3405,10,9.4643,0,3.62113,4.17077,3.19286,1.72015e+06,0.67516,4.11178,188940,0.413401,0.492823,0.00209379,41.8361,2.36851,0.0342886,41116.4,2.93086e+09,3.64893e+09,1.96103e+09,7.18076e+08,0.0014969,176,560110,3.27054e+06,4.6918e-06,3.7685e-06,7.01212e-06,1.91498e-05
3486,10,9.46216,0,3.5709,4.0955,3.11769,2.36825e+07,0.878091,7.90619,185444,0.456741,0.796413,0.00117398,1459.02,2.2516,0.047403,16231.8,3.0401e+10,3.14618e+10,5.69674e+09,1.06077e+09,0.000944358,451,1.02474e+07,6.47447e+07,4.5232e-07,4.37069e-07,2.41383e-06,1.29633e-05
865,11,10.9992,0.714727,4.4298,3.87059,2.82741,2979.02,0.776951,5.24723,186676,0.981235,0.271136,0.66748,0.0578739,1.29906,0.0190818,51474.3,3965.21,5226.99,3664.34,1261.78,0.682617,79,1163.56,3862.01,3.4679,2.63077,3.75265,10.8981
895,11,10.9979,0.663656,4.42072,3.90155,2.85842,3190.19,0.767897,5.10226,186085,0.979607,0.283162,0.624817,0.0725514,1.58245,0.0233373,43971.4,5187.74,6721.25,4552.82,1533.52,0.708375,87,1223.08,4258.57,2.65067,2.0459,3.02032,8.96696
915,11,10.9967,0.614545,4.41638,3.93265,2.88957,3303.69,0.757994,4.96051,185969,0.978271,0.295765,0.603672,0.0847167,1.86044,0.0272782,38996.9,6396.51,8067.65,5259.37,1671.14,0.737669,105,1204.99,4556.86,2.14977,1.70446,2.61457,8.22849
933,11,10.9954,0.564681,4.41228,3.96356,2.92052,3405.09,0.747844,4.82335,185751,0.976886,0.308832,0.586033,0.0973068,2.16026,0.0314768,34993.3,7692.45,9538.77,6035.94,1846.32,0.760809,116,1203.37,4799.85,1.78759,1.44159,2.27818,7.4478
955,11,10.9927,0.514537,4.40776,3.9936,2.95067,3493.14,0.737982,4.69321,185140,0.975434,0.322103,0.572209,0.110498,2.48479,0.036194,31612.8,9366.82,11404.8,6903.78,2037.97,0.777614,118,1198.01,5093.15,1.46805,1.20572,1.99181,6.74739
1074,11,10.9761,0.464714,4.40235,4.02113,2.97886,3654.65,0.727914,4.57466,185055,0.973749,0.335019,0.547422,0.127519,2.84613,0.0411349,28659.7,11502.1,13790.5,8110.76,2288.36,0.786406,120,1207.33,5446.59,1.19552,0.997138,1.6954,6.00909
1189,11,10.958,0.414893,4.39609,4.04758,3.00603,3866.55,0.717799,4.46312,185046,0.971839,0.347954,0.518906,0.147845,3.2349,0.0464688,26152.8,14258.1,16881.2,9704.96,2623.03,0.784688,125,1233.48,5813.8,0.96443,0.814575,1.4169,5.2424
1290,11,10.9397,0.364927,4.38884,4.07315,3.03232,4064.95,0.70834,4.3578,184498,0.969797,0.360944,0.493986,0.170512,3.66773,0.0523206,23839.7,18044.9,21112.4,11585.9,3067.5,0.778566,130,1275.37,6348.88,0.762044,0.651324,1.18687,4.4828
1378,11,10.9212,0.314433,4.38039,4.09806,3.05797,4398.7,0.698232,4.25779,184507,0.967289,0.374114,0.459247,0.201346,4.14106,0.0587341,21846.5,22969.1,26576.9,14444.6,3607.76,0.759497,134,1315.22,6891.79,0.598672,0.517404,0.951982,3.8115
1452,11,10.9031,0.264516,4.37079,4.12169,3.08232,4785.91,0.68849,4.16544,184465,0.964487,0.387105,0.423262,0.237847,4.64116,0.0654307,20121.8,30122.6,34495.8,18224.7,4373.21,0.730811,141,1385.06,7632.77,0.456501,0.398628,0.754526,3.14437
1513,11,10.8853,0.2149,4.35991,4.14419,3.10553,5294.75,0.678771,4.08013,184667,0.961219,0.399995,0.383603,0.283598,5.15813,0.0723295,18669.9,39909.4,45329.1,23622.9,5419.68,0.690596,140,1477.23,8423.43,0.344555,0.303359,0.582104,2.53723
1565,11,10.8676,0.163924,4.34726,4.16641,3.12845,5871.89,0.669975,3.99926,184214,0.95746,0.413316,0.347931,0.337816,5.69207,0.0794038,17381.9,55396.3,62400.7,31051.3,7004.35,0.641634,148,1615.63,9667.3,0.248229,0.220366,0.442848,1.96321
1607,11,10.8507,0.113812,4.33356,4.18743,3.15015,6687.65,0.660742,3.9261,184542,0.952987,0.426538,0.307119,0.407306,6.19438,0.0859489,16419.2,77800.6,86877,42352,9076.38,0.581849,147,1762.74,11153.3,0.176747,0.158281,0.324683,1.51503
1641,11,10.8346,0.0637336,4.31989,4.20825,3.17161,7474.17,0.652497,3.85673,184210,0.948322,0.440232,0.275684,0.476849,6.64657,0.0918823,15674.1,109019,120851,56338.1,11831.8,0.523428,155,1934.22,13007.2,0.126133,0.113784,0.24408,1.16221
1667,11,10.8191,0.0137014,4.31785,4.23374,3.19773,7625.74,0.640939,3.76706,184122,0.945597,0.45665,0.272676,0.496946,7.01482,0.0960783,15345.2,127294,139897,62925.8,12603.6,0.504552,162,1900.98,13474.1,0.108026,0.0982935,0.218527,1.09104
1715,11,10.8149,0.000976019,4.34691,4.26315,3.2273,5775.31,0.625647,3.64991,183547,0.950391,0.473627,0.357772,0.366386,7.11976,0.0950046,15762.9,82652.8,90492.9,40170,7840.12,0.606029,160,1422.94,10195.2,0.16637,0.151956,0.34232,1.75393
2062,11,10.8139,0,4.29645,4.27305,3.23725,9203.07,0.624547,3.64775,184131,0.936146,0.484308,0.228398,0.626432,7.66157,0.103699,14691.2,223036,242410,101775,19373.6,0.410728,157,2193.78,17091.5,0.0616537,0.0567262,0.135112,0.70978
2090,11,10.8136,0,4.24587,4.29136,3.25557,14727.6,0.621438,3.63049,184654,0.917005,0.502791,0.147496,1.01264,7.80334,0.1063,14543.8,615060,663034,262177,47974.4,0.260267,156,3331.99,29143.6,0.0223571,0.0207395,0.0524493,0.286632
2116,11,10.8134,0,4.194,4.29481,3.25902,24150.1,0.625353,3.66832,185961,0.894256,0.512084,0.0931772,1.59459,7.41606,0.102068,15145,1.62035e+06,1.73846e+06,664011,118119,0.159898,157,5192.87,49694.1,0.00848646,0.00790985,0.020709,0.116417
2140,11,10.8132,0,4.14255,4.2886,3.25283,38353,0.634189,3.73482,186272,0.869037,0.513982,0.0609677,2.37292,6.78518,0.0945715,16162.8,3.9154e+06,4.19982e+06,1.55843e+06,284417,0.099047,159,8182.98,81476.4,0.00351203,0.00327419,0.0088236,0.048348
2162,11,10.8131,0,4.09243,4.27663,3.24086,59628.1,0.643757,3.81267,187117,0.841137,0.510435,0.0401892,3.40158,6.09252,0.0858079,17529.5,8.79226e+06,9.43991e+06,3.46608e+06,647649,0.0621486,162,12616.5,129526,0.00156399,0.00145669,0.0039673,0.0212322
2183,11,10.8131,0,4.04194,4.26047,3.2247,91525.2,0.653997,3.89687,187707,0.80969,0.502646,0.026862,4.76307,5.39818,0.0767603,19215.6,1.86292e+07,2.00892e+07,7.5019e+06,1.45999e+06,0.0392367,165,19537.9,199138,0.000738141,0.000684497,0.001833,0.00941855
2203,11,10.813,0,3.99129,4.24135,3.20559,137306,0.664364,3.98335,187917,0.775147,0.491681,0.01829,6.47677,4.74631,0.06806,21199.8,3.75719e+07,4.08332e+07,1.56653e+07,3.26128e+06,0.0250312,162,30380.3,297002,0.000365991,0.00033676,0.000877801,0.00421644
2222,11,10.8129,0,3.94098,4.22042,3.18466,204321,0.673934,4.06917,188538,0.737719,0.478646,0.0125175,8.69612,4.16044,0.0599936,23495.6,7.23882e+07,7.94716e+07,3.20612e+07,7.08335e+06,0.0161676,153,46625.2,433031,0.000189962,0.00017303,0.000428898,0.00194131
2241,11,10.8128,0,3.8898,4.19723,3.16148,297734,0.684183,4.15801,188034,0.699766,0.463671,0.00878764,11.3987,3.6248,0.0525237,26119.9,1.40764e+08,1.56218e+08,6.41611e+07,1.5454e+07,0.0104871,148,71960.7,626091,9.76883e-05,8.80244e-05,0.00021432,0.000889804
2261,11,10.8127,0,3.83875,4.17168,3.13593,434516,0.693809,4.25087,188405,0.661744,0.446941,0.00608671,14.887,3.14495,0.0457259,29187.7,2.56067e+08,2.90044e+08,1.27862e+08,3.3977e+07,0.00682029,147,112617,884046,5.37008e-05,4.741e-05,0.000107546,0.000404715
2285,11,10.8126,0,3.78823,4.1431,3.10735,627946,0.703911,4.35113,188503,0.622837,0.428345,0.00430433,19.2753,2.72471,0.0396785,32577.8,4.58768e+08,5.30746e+08,2.48475e+08,7.19785e+07,0.00453004,144,172806,1.23075e+06,2.99737e-05,2.59088e-05,5.53416e-05,0.000191043
2312,11,10.8126,0,3.7372,4.10805,3.07231,902549,0.715387,4.47149,188614,0.585249,0.406049,0.00303869,24.7819,2.34282,0.0342316,36419.7,7.90444e+08,9.41429e+08,4.75502e+08,1.50985e+08,0.00302825,140,265993,1.69291e+06,1.73965e-05,1.46065e-05,2.89189e-05,9.10753e-05
2340,11,10.8125,0,3.68619,4.06227,3.02653,1.31887e+06,0.729133,4.62829,189066,0.551687,0.378172,0.00211436,32.2268,1.98424,0.0291188,40924.5,1.33524e+09,1.65785e+09,9.09271e+08,3.22608e+08,0.00202892,132,430681,2.33493e+06,1.02985e-05,8.29447e-06,1.51231e-05,4.26244e-05
2369,11,10.8125,0,3.63614,3.9876,2.95185,2.20065e+06,0.750748,4.89502,188943,0.545688,0.33585,0.00136311,46.4646,1.57772,0.0233695,47361.9,2.39863e+09,3.15539e+09,1.90498e+09,7.56761e+08,0.00125915,130,894339,3.52602e+06,5.73286e-06,4.35794e-06,7.21846e-06,1.81709e-05
2447,11,10.8123,0,3.58594,3.97436,2.93862,1.48135e+07,0.955965,10.7036,100100,0.725519,0.714731,0.00850332,2199.56,1.96018,0.0411075,6734.75,4.42241e+10,4.51989e+10,9.74752e+08,9.74752e+08,0.00133868,424,1.48135e+07,9.12122e+07,3.10939e-07,3.04233e-07,1.41072e-05,1.41072e-05
2979,11,10.5634,0,3.6367,4.3482,3.32257,1.30099e+06,0.628457,3.73774,188400,0.383267,0.604016,0.00286389,33.9733,2.90867,0.0403362,38294.4,2.74522e+09,3.28453e+09,1.61886e+09,5.39311e+08,0.00173339,182,340511,2.76674e+06,5.00906e-06,4.18659e-06,8.49423e-06,2.54973e-05
3003,11,10.563,2.02975e-33,3.68712,4.36107,3.33547,959239,0.623467,3.70169,188630,0.428021,0.616175,0.00363315,27.0264,3.18042,0.0442764,35492.6,1.74828e+09,2.0223e+09,9.24885e+08,2.74021e+08,0.00235238,181,223287,2.11597e+06,7.86543e-06,6.79967e-06,1.48678e-05,5.01823e-05
3028,11,10.5627,0,3.73778,4.36983,3.34424,708389,0.619498,3.6724,188571,0.477128,0.623786,0.00466888,21.6063,3.47927,0.0485218,32786.2,1.08672e+09,1.22454e+09,5.19532e+08,1.37818e+08,0.00323675,182,153571,1.61183e+06,1.26537e-05,1.12295e-05,2.6468e-05,9.97761e-05
3052,11,10.5623,0,3.78915,4.37714,3.35156,520575,0.615653,3.64369,188337,0.52782,0.629444,0.00615774,17.2923,3.82749,0.0534092,30104.4,6.46201e+08,7.13303e+08,2.85523e+08,6.71017e+07,0.00458472,189,105019,1.20883e+06,2.12797e-05,1.92779e-05,4.81607e-05,0.000204928
3073,11,10.562,0,3.83976,4.38251,3.35694,376948,0.612039,3.617,188111,0.578787,0.632622,0.00820595,13.662,4.21542,0.0587089,27591,3.78299e+08,4.10872e+08,1.53422e+08,3.25735e+07,0.00659163,189,72214.3,891544,3.63495e-05,3.34678e-05,8.96284e-05,0.000422153
3090,11,10.5616,0,3.89076,4.38517,3.35962,267126,0.608952,3.59395,187811,0.629914,0.632469,0.0111616,10.6073,4.6552,0.06473,25183.3,2.08701e+08,2.2411e+08,7.91374e+07,1.54086e+07,0.00974601,193,49325.4,648716,6.58883e-05,6.13582e-05,0.000173761,0.000892421
3106,11,10.5612,0,3.94329,4.38371,3.35818,184270,0.606883,3.57772,187429,0.684309,0.627527,0.0154842,8.04647,5.14627,0.0714655,22900.8,1.08506e+08,1.1562e+08,3.88004e+07,7.11376e+06,0.0148473,195,33648.4,455593,0.00012673,0.000118933,0.000354404,0.00193301
3123,11,10.5605,0,3.99601,4.3762,3.35069,127203,0.606109,3.57349,187658,0.737454,0.616075,0.0215487,6.10629,5.66861,0.0786931,20831.5,5.23534e+07,5.55273e+07,1.85576e+07,3.17391e+06,0.0232309,189,22753.8,307117,0.000262657,0.000247644,0.00074099,0.00433251
3146,11,10.5569,0,4.0465,4.37674,3.35138,85654.1,0.601431,3.53953,187267,0.781498,0.611193,0.0308362,4.50349,6.2824,0.0869309,19019.5,2.54257e+07,2.68637e+07,8.81092e+06,1.43801e+06,0.0362394,182,15275.9,205801,0.000540829,0.000511879,0.00156068,0.00956254
3168,11,10.5499,0,4.09664,4.39623,3.37116,56613.5,0.586996,3.44155,186805,0.814623,0.621958,0.0455402,3.26164,7.13332,0.0976536,17357.4,1.26191e+07,1.32695e+07,4.26912e+06,650389,0.0561847,185,9854.31,135648,0.0010897,0.00103629,0.00322103,0.0211427
3201,11,10.5308,0,4.04452,4.40686,3.38258,84982.1,0.588309,3.44877,186560,0.770354,0.639878,0.0316976,4.53212,6.58212,0.0918506,18751.1,2.87798e+07,3.0287e+07,9.53268e+06,1.50718e+06,0.0350627,208,14621,211456,0.0004778,0.000454023,0.00144251,0.00912363
3220,11,10.521,0,3.99218,4.40372,3.37984,127179,0.594163,3.48995,187100,0.723856,0.643446,0.0218803,6.182,5.91406,0.0831957,20572.4,5.95556e+07,6.29938e+07,2.02672e+07,3.43825e+06,0.0223239,217,22352.4,318426,0.000230893,0.000218291,0.000678484,0.00399941
3237,11,10.5124,0,3.93909,4.39607,3.37255,190162,0.600743,3.53752,187833,0.673195,0.641353,0.0152433,8.3906,5.28133,0.0747813,22663.7,1.16479e+08,1.24056e+08,4.22971e+07,7.57698e+06,0.0144726,218,33670.3,463034,0.000118056,0.000110845,0.000325105,0.00181484
3251,11,10.5078,0,3.88907,4.38534,3.362,269402,0.60796,3.58747,187906,0.626559,0.634807,0.0110816,10.8377,4.7281,0.0672295,24857.9,2.12167e+08,2.27977e+08,8.09004e+07,1.58097e+07,0.00977497,219,49780.5,654803,6.48121e-05,6.03175e-05,0.000169974,0.000869779
3266,11,10.5051,0,3.83792,4.37209,3.34887,381452,0.615449,3.64081,188019,0.580142,0.625053,0.00804785,13.9291,4.20976,0.0599787,27385.3,3.77958e+08,4.11449e+08,1.54758e+08,3.34917e+07,0.00660235,209,74591.5,905085,3.63823e-05,3.34208e-05,8.88547e-05,0.000410579
3284,11,10.5033,0,3.78767,4.3575,3.33436,532306,0.62254,3.69382,188389,0.533442,0.613313,0.00593966,17.6999,3.76271,0.0535891,30074,6.39163e+08,7.07764e+08,2.86693e+08,6.86006e+07,0.00457831,203,110083,1.22161e+06,2.1514e-05,1.94288e-05,4.79641e-05,0.00020045
3310,11,10.502,0,3.73638,4.34019,3.3171,741097,0.630238,3.75165,188513,0.486506,0.598642,0.00443917,22.4937,3.36457,0.0480056,32946.9,1.076e+09,1.21751e+09,5.27135e+08,1.41513e+08,0.00321946,195,164626,1.65574e+06,1.27798e-05,1.12944e-05,2.60863e-05,9.71709e-05
3332,11,10.501,0,3.68624,4.31907,3.29602,1.01759e+06,0.638642,3.81696,188705,0.443393,0.580206,0.00335245,28.3273,3.01571,0.0431285,35922.6,1.72668e+09,2.0092e+09,9.3864e+08,2.8252e+08,0.0023123,196,246156,2.18013e+06,7.96381e-06,6.844e-06,1.46499e-05,4.86725e-05
3354,11,10.5003,0,3.63611,4.28915,3.26613,1.42937e+06,0.649533,3.90391,188768,0.406387,0.553925,0.00251112,36.4642,2.68035,0.0384938,39199.2,2.7846e+09,3.35064e+09,1.68039e+09,5.66046e+08,0.00166012,208,392871,2.94013e+06,4.93823e-06,4.10398e-06,8.18321e-06,2.4293e-05
3407,11,10.4991,0,3.58597,4.15431,3.13134,8.33951e+06,0.803262,5.82053,188754,0.469242,0.599967,0.00117639,357.501,2.5284,0.0524621,23327.2,1.51517e+10,1.58035e+10,4.46902e+09,6.51835e+08,0.0011382,393,2.80949e+06,2.04631e+07,9.07555e-07,8.70122e-07,3.07695e-06,2.10958e-05
