id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
CYG_OB2-11,-1,56,0,lin,False,0,98.081,1.9703,2.5999,0.71928,0.8505,0.022054,0.04915,0.11727,15579,27.88,19612,2,True,True
CYG_OB2-11,-1,56,0,lin,True,2,98.098,1.9707,2.5992,0.70243,0.85035,0.022053,0.049111,0.11726,15586,27.88,19612,2,True,True
CYG_OB2-11,-1,75,0,log,False,0,81.833,2.0528,2.6985,0.41802,3.0562,0.054127,0.033913,0.0059292,18584,27.697,19472,2,True,True
CYG_OB2-11,-1,75,0,log,True,2,79.981,2.119,2.773,0.42393,2.9501,0.054292,0.03528,0.0057691,18452,27.697,19472,2,True,True
CYG_OB2-11,-1,75,0,lin,False,0,100.74,1.876,2.1845,1e-07,0.87684,0.022862,0.036077,0.11597,17090,27.697,19472,2,True,True
CYG_OB2-11,-1,75,0,lin,True,40,100.66,1.8787,2.1895,1e-07,0.8745,0.02283,0.036161,0.11578,17110,27.697,19472,2,True,True
CYG_OB2-9,-1,41,0,log,False,0,41.431,2.3925,2.668,0.58734,1.4615,0.066208,0.043479,0.0073107,15236,26.588,18318,2,True,True
CYG_OB2-9,-1,41,0,log,True,0,41.431,2.3925,2.668,0.58734,1.4615,0.066208,0.043479,0.0073107,15236,26.588,18318,2,True,True
CYG_OB2-9,-1,41,0,lin,False,0,65.251,1.5193,1.6064,1e-07,0.80752,0.03041,0.029248,0.095766,14943,26.588,18318,2,True,True
CYG_OB2-9,-1,41,0,lin,True,2,65.238,1.5199,1.6068,1e-07,0.80708,0.030406,0.029253,0.095735,14946,26.588,18318,2,True,True
CYG_OB2-9,-1,55,0,log,False,0,38.066,2.3986,2.634,0.38348,1.3177,0.064018,0.038392,0.0053486,16922,27.163,18881,2,True,True
CYG_OB2-9,-1,55,0,log,True,0,38.066,2.3986,2.634,0.38348,1.3177,0.064018,0.038392,0.0053486,16922,27.163,18881,2,True,True
CYG_OB2-9,-1,55,0,lin,False,0,49.458,2.1268,2.3621,0.35201,0.46807,0.027076,0.045726,0.068144,14681,27.163,18881,2,True,True
CYG_OB2-9,-1,55,0,lin,True,0,49.458,2.1268,2.3621,0.35201,0.46807,0.027076,0.045726,0.068144,14681,27.163,18881,2,True,True
CYG_OB2-9,-1,75,0,log,False,0,49.072,2.0149,2.3598,0.38329,1.8422,0.061632,0.032603,0.0064321,17665,27.697,19474,2,True,True
CYG_OB2-9,-1,75,0,log,True,0,49.072,2.0149,2.3598,0.38329,1.8422,0.061632,0.032603,0.0064321,17665,27.697,19474,2,True,True
CYG_OB2-9,-1,75,0,lin,False,0,62.162,1.7299,1.906,0.062788,0.5738,0.023831,0.029844,0.07232,17656,27.697,19474,2,True,True
CYG_OB2-9,-1,75,0,lin,True,7,62.194,1.7294,1.9038,0.051241,0.57438,0.023848,0.029799,0.072394,17661,27.697,19474,2,True,True
Cyg_OB2-24,-1,41,0,log,False,0,3.4942,1.7905,1.5286,0.1735,0.20923,0.14313,0.053686,0.0051254,7572.8,26.589,18322,2,True,True
Cyg_OB2-24,-1,41,0,log,True,2,2.2351,2.8885,1.8277,0.18916,0.10235,0.16234,0.067054,0.0042351,7149.3,26.589,18322,2,True,True
Cyg_OB2-24,-1,41,0,lin,False,0,96.956,0.02,0.96271,0.23809,28.093,0.0076771,0.021085,0.011603,12977,26.589,18322,2,False,True
Cyg_OB2-24,-1,41,0,lin,True,0,96.956,0.02,0.96271,0.23809,28.093,0.0076771,0.021085,0.011603,12977,26.589,18322,2,False,True
Cyg_OB2-24,-1,55,0,log,False,0,3.1514,1.7168,1.4052,0.14462,0.19589,0.1521,0.050975,0.0054307,7930.3,27.163,18882,2,True,True
Cyg_OB2-24,-1,55,0,log,True,1,3.5552,1.3678,1.2973,0.13618,0.2554,0.14647,0.048479,0.0059709,7841.8,27.163,18882,2,True,True
Cyg_OB2-24,-1,55,0,lin,False,0,65.023,0.02,0.87892,0.17902,16.261,0.0074293,0.019339,0.010777,14087,27.163,18882,2,False,True
Cyg_OB2-24,-1,55,0,lin,True,1,67.562,0.02,0.89692,0.18865,16.295,0.0069846,0.018402,0.0097315,14931,27.163,18882,2,False,True
Cyg_OB2-24,-1,75,0,log,False,0,4.5888,1.0873,1.3273,0.12557,0.35111,0.11681,0.043378,0.0049136,8591,27.697,19474,2,True,True
Cyg_OB2-24,-1,75,0,log,True,0,4.5888,1.0873,1.3273,0.12557,0.35111,0.11681,0.043378,0.0049136,8591,27.697,19474,2,True,True
Cyg_OB2-24,-1,75,0,lin,False,0,50.35,0.02,0.75974,0.017406,10.678,0.0075742,0.01805,0.01461,15504,27.697,19474,2,False,True
