id,gaia,sector,noise_added,metric,prewhitened,n_pw,alpha0,nuchar,gamma,Cw,e_alpha0,e_nuchar,e_gamma,e_Cw,dBIC_vs_white,T_span,n_pts,dt_min,pass_nu,pass_bic
GAIA DR3 4685983420730442624,4685983420730442624,27,0,log,False,0,6.3409,0.30475,2.0558,0.12848,0.99776,0.039683,0.080197,0.001036,3538.3,24.354,3351,10,True,True
GAIA DR3 4685983420730442624,4685983420730442624,27,0,log,True,0,6.3409,0.30475,2.0558,0.12848,0.99776,0.039683,0.080197,0.001036,3538.3,24.354,3351,10,True,True
GAIA DR3 4685983420730442624,4685983420730442624,27,0,lin,False,0,5.2789,0.43629,2.8574,0.16037,0.051001,0.0047163,0.049586,0.0021465,15856,24.354,3351,10,True,True
GAIA DR3 4685983420730442624,4685983420730442624,27,0,lin,True,0,5.2789,0.43629,2.8574,0.16037,0.051001,0.0047163,0.049586,0.0021465,15856,24.354,3351,10,True,True
GAIA DR3 4685983420730442624,4685983420730442624,28,0,log,False,0,51.818,0.038272,1.312,0.11616,63.193,0.039951,0.044167,0.0017562,4492.8,25.236,3449,9.9999,False,True
GAIA DR3 4685983420730442624,4685983420730442624,28,0,log,True,0,51.818,0.038272,1.312,0.11616,63.193,0.039951,0.044167,0.0017562,4492.8,25.236,3449,9.9999,False,True
GAIA DR3 4685983420730442624,4685983420730442624,28,0,lin,False,0,13.222,0.18115,1.4777,0.13971,0.43948,0.0082477,0.024504,0.0036964,14683,25.236,3449,9.9999,True,True
GAIA DR3 4685983420730442624,4685983420730442624,28,0,lin,True,0,13.222,0.18115,1.4777,0.13971,0.43948,0.0082477,0.024504,0.0036964,14683,25.236,3449,9.9999,True,True
GAIA DR3 4685983420730442624,4685983420730442624,67,0,log,False,0,16.943,0.13512,1.7003,0.12653,5.154,0.032698,0.051612,0.0010489,4830.5,27.75,11490,3.3334,False,True
GAIA DR3 4685983420730442624,4685983420730442624,67,0,log,True,0,16.943,0.13512,1.7003,0.12653,5.154,0.032698,0.051612,0.0010489,4830.5,27.75,11490,3.3334,False,True
GAIA DR3 4685983420730442624,4685983420730442624,67,0,lin,False,0,8.652,0.34877,3.6342,0.17081,0.075112,0.0028409,0.066142,0.0028863,17633,27.75,11490,3.3334,True,True
GAIA DR3 4685983420730442624,4685983420730442624,67,0,lin,True,0,8.652,0.34877,3.6342,0.17081,0.075112,0.0028409,0.066142,0.0028863,17633,27.75,11490,3.3334,True,True
GAIA DR3 4685983420730442624,4685983420730442624,68,0,log,False,0,5.878,0.60307,1.5797,0.15594,0.5713,0.065421,0.047095,0.0022613,6733.9,27.525,11218,3.3333,True,True
GAIA DR3 4685983420730442624,4685983420730442624,68,0,log,True,0,5.878,0.60307,1.5797,0.15594,0.5713,0.065421,0.047095,0.0022613,6733.9,27.525,11218,3.3333,True,True
GAIA DR3 4685983420730442624,4685983420730442624,68,0,lin,False,0,74.585,0.02,0.95411,0.11009,20.83,0.0074828,0.020438,0.0090128,13603,27.525,11218,3.3333,False,True
GAIA DR3 4685983420730442624,4685983420730442624,68,0,lin,True,0,74.585,0.02,0.95411,0.11009,20.83,0.0074828,0.020438,0.0090128,13603,27.525,11218,3.3333,False,True
GAIA DR3 4685987857514223744,4685987857514223744,28,0,log,False,0,1.2505,0.43574,2.1116,0.13336,0.17918,0.062655,0.15514,0.00099933,1412,25.236,3449,9.9999,True,True
GAIA DR3 4685987857514223744,4685987857514223744,28,0,log,True,4,1.6745,0.02,0.90226,0.13059,6.5946,0.10842,0.22903,0.0023687,182.55,25.236,3449,9.9999,False,True
GAIA DR3 4685987857514223744,4685987857514223744,28,0,lin,False,0,1.7914,0.50602,2.8707,0.15983,0.039475,0.01274,0.12011,0.0019412,5249,25.236,3449,9.9999,True,True
GAIA DR3 4685987857514223744,4685987857514223744,28,0,lin,True,0,1.7914,0.50602,2.8707,0.15983,0.039475,0.01274,0.12011,0.0019412,5249,25.236,3449,9.9999,True,True
GAIA DR3 4686408111398825728,4686408111398825728,27,0,log,False,0,0.66042,0.76273,2.2112,0.070606,0.061256,0.07207,0.12662,0.00056623,2372.6,24.354,3350,10,True,True
GAIA DR3 4686408111398825728,4686408111398825728,27,0,log,True,0,0.66042,0.76273,2.2112,0.070606,0.061256,0.07207,0.12662,0.00056623,2372.6,24.354,3350,10,True,True
GAIA DR3 4686408111398825728,4686408111398825728,27,0,lin,False,0,1.2578,0.39334,1.7305,0.082962,0.032253,0.014706,0.04384,0.00090799,8630.1,24.354,3350,10,True,True
GAIA DR3 4686408111398825728,4686408111398825728,27,0,lin,True,0,1.2578,0.39334,1.7305,0.082962,0.032253,0.014706,0.04384,0.00090799,8630.1,24.354,3350,10,True,True
GAIA DR3 4686408111398825728,4686408111398825728,28,0,log,False,0,1.559,0.61609,2.1565,0.097856,0.1545,0.058766,0.10202,0.00078843,3091.2,25.236,3430,9.9999,True,True
GAIA DR3 4686408111398825728,4686408111398825728,28,0,log,True,0,1.559,0.61609,2.1565,0.097856,0.1545,0.058766,0.10202,0.00078843,3091.2,25.236,3430,9.9999,True,True
GAIA DR3 4686408111398825728,4686408111398825728,28,0,lin,False,0,2.9737,0.3059,1.4717,0.10756,0.076007,0.012044,0.027483,0.0015078,12661,25.236,3430,9.9999,True,True
GAIA DR3 4686408111398825728,4686408111398825728,28,0,lin,True,0,2.9737,0.3059,1.4717,0.10756,0.076007,0.012044,0.027483,0.0015078,12661,25.236,3430,9.9999,True,True
GAIA DR3 4686408111398825728,4686408111398825728,68,0,log,False,0,3.7135,0.64802,1.2896,0.095555,0.39997,0.094712,0.04528,0.0029175,6864.7,27.525,11215,3.3333,True,True
GAIA DR3 4686408111398825728,4686408111398825728,68,0,log,True,0,3.7135,0.64802,1.2896,0.095555,0.39997,0.094712,0.04528,0.0029175,6864.7,27.525,11215,3.3333,True,True
GAIA DR3 4686408111398825728,4686408111398825728,68,0,lin,False,0,15.493,0.092465,0.86768,0.022416,1.689,0.019308,0.026591,0.012351,9817,27.525,11215,3.3333,False,True
GAIA DR3 4686408111398825728,4686408111398825728,68,0,lin,True,0,15.493,0.092465,0.86768,0.022416,1.689,0.019308,0.026591,0.012351,9817,27.525,11215,3.3333,False,True
GAIA DR3 4686410550940229888,4686410550940229888,27,0,log,False,0,0.35081,0.5872,3.3208,0.084986,0.041286,0.059067,0.4353,0.00059013,693.3,24.354,3351,10,True,True
